employee_name,user_id,email,role,projects,business_unit,functional_unit,department,team,supervisor
Yoshi Mary Fuentes,YMF1089,Yoshi.Mary.Fuentes@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Moana Gemma Talley
Oliver Nicolas Guerra,ONG1642,Oliver.Nicolas.Guerra@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Dacey Zenaida Miles
Breanna Iliana Spencer,BIS1598,Breanna.Iliana.Spencer@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Daniel Aquila Chandler
Morgan Nicole Evans,MNE1698,Morgan.Nicole.Evans@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Flynn Malachi Hurley
Hannah Jaden Campos,HJC1227,Hannah.Jaden.Campos@dtaa.com,TestEngineer,Project 13,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Hollee Quynn Garrison
Justin Chadwick Forbes,JCF0594,Justin.Chadwick.Forbes@dtaa.com,Technician,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Kuame Nathaniel Maxwell
Hyatt Kadeem Klein,HKK0881,Hyatt.Kadeem.Klein@dtaa.com,Technician,Project 22,2 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Hedda Imani Kline
Savannah Kirestin Fowler,SKF1892,Savannah.Kirestin.Fowler@dtaa.com,Mathematician,,2 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Keiko Quon Mccarthy
Echo Winter Adkins,EWA0156,Echo.Winter.Adkins@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Bradley Tyrone Nieves
Flynn Zachary Gilmore,FZG0389,Flynn.Zachary.Gilmore@dtaa.com,QualityEngineer,,2 - Executive,3 - Manufacturing,4 - QualityControl,,Miranda Orli Slater
Micah Phelan King,MPK1844,Micah.Phelan.King@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
Price Moses Miles,PMM1117,Price.Moses.Miles@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Moana Gemma Talley
Belle Blaine Mcmillan,BBM0588,Belle.Blaine.Mcmillan@dtaa.com,Technician,Project 42,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Kuame Nathaniel Maxwell
Uriah Hiram Mccall,UHM1273,Uriah.Hiram.Mccall@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks
Rana Blossom Haynes,RBH0661,Rana.Blossom.Haynes@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Chastity Emerald Sweet
Emi Madonna Marks,EMM0641,Emi.Madonna.Marks@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Chaney Daquan Lee
Garth Phillip Howell,GPH0932,Garth.Phillip.Howell@dtaa.com,Mathematician,,1 - Executive,2 - ResearchAndEngineering,2 - Research,2 - Lab,Anthony Buckminster Maxwell
Amaya Casey Glass,ACG0152,Amaya.Casey.Glass@dtaa.com,StockroomClerk,,1 - Executive,3 - Manufacturing,3 - Assembly,1 - Stockroom,Sydney Genevieve Nichols
Blaine Eden Mcguire,BEM1501,Blaine.Eden.Mcguire@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Joelle Desirae Morrison,JDM0396,Joelle.Desirae.Morrison@dtaa.com,AdministrativeAssistant,,2 - Executive,4 - Finance,1 - Accounting,,Evelyn Maile Mosley
Kalia Brenna Luna,KBL0908,Kalia.Brenna.Luna@dtaa.com,FieldServiceEngineer,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Lionel Vladimir Conley
Morgan Alma Fowler,MAF0467,Morgan.Alma.Fowler@dtaa.com,ITAdmin,Project 19,1 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Justine Paula Mccullough
Aquila William Keith,AWK1773,Aquila.William.Keith@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Quinn Dana Bradshaw
Colt Hilel Macias,CHM1312,Colt.Hilel.Macias@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Kalia Brenna Luna
Ezra Nathaniel Mooney,ENM1861,Ezra.Nathaniel.Mooney@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Allegra Leila Mcclain
Penelope TaShya Vinson,PTV0067,Penelope.TaShya.Vinson@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,1 - Lab,Kimberly Molly Graves
Chancellor Allen Banks,CAB1189,Chancellor.Allen.Banks@dtaa.com,WebDeveloper,Project 42,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,7 - WebSoftware,Jackson Timothy Sullivan
Bethany Nicole Newman,BNN0975,Bethany.Nicole.Newman@dtaa.com,ComputerProgrammer,Project 0,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,7 - WebSoftware,Eliana Patience Bonner
Jordan Cedric Salazar,JCS1506,Jordan.Cedric.Salazar@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Matthew Barrett Mcleod,MBM0712,Matthew.Barrett.Mcleod@dtaa.com,SoftwareEngineer,Project 11,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,2 - DesktopSoftware,Arsenio Solomon Herrera
Yasir Benjamin Daniels,YBD1929,Yasir.Benjamin.Daniels@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Rhona Maite Kennedy
Kamal Bernard Chen,KBC1390,Kamal.Bernard.Chen@dtaa.com,Salesman,Project 5,1 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Cody Lyle Salinas
Angela Mona Leonard,AML0268,Angela.Mona.Leonard@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Jessica Jeanette Cline
Hedda Melissa Slater,HMS1658,Hedda.Melissa.Slater@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Dacey Zenaida Miles
Nicholas Timon Mueller,NTM0305,Nicholas.Timon.Mueller@dtaa.com,SoftwareQualityEngineer,Project 5,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Brennan Thaddeus Dominguez
Steel Jesse Alford,SJA0635,Steel.Jesse.Alford@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Chaney Daquan Lee
Halee Jade Olsen,HJO1239,Halee.Jade.Olsen@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Rebecca Maya Haynes
Erasmus Jonathan Goff,EJG1445,Erasmus.Jonathan.Goff@dtaa.com,Mathematician,,2 - Executive,2 - ResearchAndEngineering,2 - Research,3 - Lab,Jacob Berk Benson
Thomas Curran Hurst,TCH0264,Thomas.Curran.Hurst@dtaa.com,SecurityGuard,,2 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Vaughan Chaney Chang
Chloe Amethyst Bradley,CAB0290,Chloe.Amethyst.Bradley@dtaa.com,AdministrativeAssistant,,2 - Executive,2 - ResearchAndEngineering,2 - Research,1 - Lab,Hedda Charity Velasquez
Janna Veda Hensley,JVH0571,Janna.Veda.Hensley@dtaa.com,SystemsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,5 - SystemsEngineering,Kirsten Carol Lambert
Cairo Ryan Mullen,CRM0963,Cairo.Ryan.Mullen@dtaa.com,HardwareEngineer,,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,6 - EmbeddedSoftware,Todd Rajah Peterson
Nelle Zephr Hammond,NZH1839,Nelle.Zephr.Hammond@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
William Leo Humphrey,WLH1827,William.Leo.Humphrey@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
Joel Odysseus Rios,JOR1221,Joel.Odysseus.Rios@dtaa.com,TestEngineer,Project 14,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Hollee Quynn Garrison
Vaughan Chaney Chang,VCC0258,Vaughan.Chaney.Chang@dtaa.com,Manager,Project 11,2 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Marcia Calista Sawyer
Buffy Yolanda Ortiz,BYO1846,Buffy.Yolanda.Ortiz@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
Kylan Aiko Conner,KAC1209,Kylan.Aiko.Conner@dtaa.com,SystemsEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Amos Albert Carney
Jin Amir Whitfield,JAW1429,Jin.Amir.Whitfield@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Michelle Yoshi Booker
Ivan Eric Lester,IEL0302,Ivan.Eric.Lester@dtaa.com,SoftwareQualityEngineer,Project 25,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Brennan Thaddeus Dominguez
Breanna Madeline Gonzales,BMG1070,Breanna.Madeline.Gonzales@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Carl John Graham
Paul Salvador Clemons,PSC0426,Paul.Salvador.Clemons@dtaa.com,AdministrativeAssistant,Project 4,2 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Hedda Imani Kline
Dacey Emerald Whitaker,DEW1968,Dacey.Emerald.Whitaker@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Hamish Walker Solis
Byron Kirk Burks,BKB0669,Byron.Kirk.Burks@dtaa.com,Technician,Project 16,1 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Chastity Emerald Sweet
Jada Anastasia Le,JAL0811,Jada.Anastasia.Le@dtaa.com,ElectricalEngineer,Project 41,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Sarah Regina Reyes
Yen Melissa James,YMJ0243,Yen.Melissa.James@dtaa.com,AdministrativeAssistant,,2 - Executive,1 - Adminstration,1 - Personnel,,Selma Tatyana Warner
Thaddeus Theodore Ruiz,TTR1792,Thaddeus.Theodore.Ruiz@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
Bryar Athena Stanton,BAS0763,Bryar.Athena.Stanton@dtaa.com,MechanicalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,2 - MechanicalEngineering,Lana Hillary Pugh
Damon Elton Wilkins,DEW0384,Damon.Elton.Wilkins@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins
Jeanette Aimee Russo,JAR0794,Jeanette.Aimee.Russo@dtaa.com,ComputerScientist,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,5 - SystemsEngineering,Ila Marcia Roman
Jocelyn Allegra Cross,JAC1275,Jocelyn.Allegra.Cross@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks
Jakeem Kaseem Barrera,JKB0287,Jakeem.Kaseem.Barrera@dtaa.com,Scientist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,,Phoebe Erin Mcdowell
Indigo Samantha Doyle,ISD1866,Indigo.Samantha.Doyle@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Allegra Leila Mcclain
Quinn Dana Bradshaw,QDB1765,Quinn.Dana.Bradshaw@dtaa.com,LabManager,,1 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Dominique Karly Charles
Deacon Mark Lawrence,DML0822,Deacon.Mark.Lawrence@dtaa.com,StockroomClerk,Project 39,1 - Executive,3 - Manufacturing,3 - Assembly,3 - Stockroom,Alma Nola Tillman
Ebony Anika Pace,EAP0107,Ebony.Anika.Pace@dtaa.com,MechanicalEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,2 - MechanicalEngineering,Blythe Deborah Pugh
Kasimir Seth Summers,KSS1005,Kasimir.Seth.Summers@dtaa.com,ComputerScientist,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Tanner Luke Banks
Laurel Brenda Lindsey,LBL0578,Laurel.Brenda.Lindsey@dtaa.com,ElectricalEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,5 - SystemsEngineering,Kirsten Carol Lambert
Basil Nolan Vaughan,BNV1461,Basil.Nolan.Vaughan@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Lara Yvonne Lopez
Jin Kaden Byrd,JKB0924,Jin.Kaden.Byrd@dtaa.com,ITAdmin,,1 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Keith Jelani Morse
Deborah Leah Bond,DLB0955,Deborah.Leah.Bond@dtaa.com,SoftwareDeveloper,Project 14,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Rashad Rudyard Castro
Abdul Zephania Watkins,AZW1420,Abdul.Zephania.Watkins@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Michelle Yoshi Booker
Breanna Karly Arnold,BKA1178,Breanna.Karly.Arnold@dtaa.com,ElectricalEngineer,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,6 - EmbeddedSoftware,Eden Melodie Ballard
Rhona Jessica Chen,RJC0381,Rhona.Jessica.Chen@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins
Eden Rina Valenzuela,ERV1880,Eden.Rina.Valenzuela@dtaa.com,Scientist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Keiko Quon Mccarthy
Willow Wilma Walter,WWW0701,Willow.Wilma.Walter@dtaa.com,SoftwareQualityEngineer,Project 0,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Brennan Thaddeus Dominguez
Jemima Aphrodite Holloway,JAH1802,Jemima.Aphrodite.Holloway@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
Lee Shad Oneal,LSO1783,Lee.Shad.Oneal@dtaa.com,Mathematician,,1 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Quinn Dana Bradshaw
Freya Mara Gould,FMG1549,Freya.Mara.Gould@dtaa.com,Manager,,1 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Chiquita Brenna Gross
Eagan Jarrod Vega,EJV0094,Eagan.Jarrod.Vega@dtaa.com,AdministrativeAssistant,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,,Gwendolyn Darrel Camacho
Gareth Tanner Foreman,GTF1464,Gareth.Tanner.Foreman@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Lara Yvonne Lopez
Halee Sopoline Norris,HSN0675,Halee.Sopoline.Norris@dtaa.com,SecurityGuard,,2 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Vaughan Chaney Chang
Rogan Melvin Newman,RMN1226,Rogan.Melvin.Newman@dtaa.com,TestEngineer,Project 2,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Hollee Quynn Garrison
Morgan Octavia Dixon,MOD1927,Morgan.Octavia.Dixon@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Rhona Maite Kennedy
Nina Judith Strong,NJS1194,Nina.Judith.Strong@dtaa.com,WebDeveloper,Project 40,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,7 - WebSoftware,Jackson Timothy Sullivan
Daria Jaime Tate,DJT1534,Daria.Jaime.Tate@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Yvette Naomi Cortez
Kirby Violet Pena,KVP1424,Kirby.Violet.Pena@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Michelle Yoshi Booker
Gwendolyn Chava Eaton,GCE1147,Gwendolyn.Chava.Eaton@dtaa.com,Scientist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,2 - Lab,Harriet Cassidy Patrick
Madaline Kyra Tillman,MKT1931,Madaline.Kyra.Tillman@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Rhona Maite Kennedy
Michelle Yoshi Booker,MYB1332,Michelle.Yoshi.Booker@dtaa.com,FieldServiceEngineer,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Minerva Xandra Miranda
Brent Adam Stone,BAS1097,Brent.Adam.Stone@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Moana Gemma Talley
Zeus Bevis Cameron,ZBC0291,Zeus.Bevis.Cameron@dtaa.com,Mathematician,,2 - Executive,2 - ResearchAndEngineering,2 - Research,1 - Lab,Hedda Charity Velasquez
Justine Cameron Valenzuela,JCV0994,Justine.Cameron.Valenzuela@dtaa.com,SystemsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Tanner Luke Banks
Aphrodite Nayda Garner,ANG0427,Aphrodite.Nayda.Garner@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Hedda Imani Kline
Ray Harrison Melendez,RHM0775,Ray.Harrison.Melendez@dtaa.com,ElectricalEngineer,Project 46,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,3 - ElectricalEngineering,Graham Paul Silva
Illana Carissa Mckay,ICM0537,Illana.Carissa.Mckay@dtaa.com,TechnicalWriter,Project 14,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,1 - Publications,Brenda Paloma Allison
Zeus Isaac Everett,ZIE0741,Zeus.Isaac.Everett@dtaa.com,WebDeveloper,Project 38,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,4 - WebSoftware,Thomas August Hammond
Kim Remedios Allen,KRA1047,Kim.Remedios.Allen@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Evangeline Yoko Malone
Iliana Maggie Cain,IMC0133,Iliana.Maggie.Cain@dtaa.com,Manager,Project 45,1 - Executive,3 - Manufacturing,2 - ManufacturingEngineering,,Omar Tyler Bailey
Conan Galvin Sweet,CGS0309,Conan.Galvin.Sweet@dtaa.com,SoftwareEngineer,Project 30,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,2 - DesktopSoftware,Arsenio Solomon Herrera
Rosalyn Carly Witt,RCW1932,Rosalyn.Carly.Witt@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Rhona Maite Kennedy
Beau Austin Heath,BAH1537,Beau.Austin.Heath@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Yvette Naomi Cortez
Malachi Timon Simmons,MTS0958,Malachi.Timon.Simmons@dtaa.com,SoftwareDeveloper,Project 30,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Rashad Rudyard Castro
Karleigh Chantale Fowler,KCF0767,Karleigh.Chantale.Fowler@dtaa.com,MechanicalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,2 - MechanicalEngineering,Lana Hillary Pugh
Bert Ralph Gibbs,BRG0728,Bert.Ralph.Gibbs@dtaa.com,HardwareEngineer,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,3 - EmbeddedSoftware,Raja Casey Decker
Lara Yvonne Lopez,LYL1334,Lara.Yvonne.Lopez@dtaa.com,Supervisor,,2 - Executive,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Reagan Zephr Ballard
MacKenzie Alma Ruiz,MAR1075,MacKenzie.Alma.Ruiz@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Carl John Graham
Graham Wade Gordon,GWG0497,Graham.Wade.Gordon@dtaa.com,ComputerScientist,Project 30,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,2 - DesktopSoftware,Shay Kitra Cash
Robin Alexis Bright,RAB0251,Robin.Alexis.Bright@dtaa.com,AdministrativeAssistant,,2 - Executive,1 - Adminstration,3 - Training,,Hedley Timothy Rowland
Yolanda Belle Hobbs,YBH1926,Yolanda.Belle.Hobbs@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Rhona Maite Kennedy
Sarah Natalie Knox,SNK1280,Sarah.Natalie.Knox@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks
Drew Zephania Obrien,DZO0285,Drew.Zephania.Obrien@dtaa.com,AdministrativeAssistant,,2 - Executive,2 - ResearchAndEngineering,2 - Research,,Phoebe Erin Mcdowell
Odette Quail Elliott,OQE0920,Odette.Quail.Elliott@dtaa.com,ITAdmin,Project 8,1 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Keith Jelani Morse
Kennan Ignatius Burton,KIB0089,Kennan.Ignatius.Burton@dtaa.com,ElectricalEngineer,,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,3 - EmbeddedSoftware,Jakeem Ferris Cash
Laura Kaden Cook,LKC1796,Laura.Kaden.Cook@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
Francesca Echo Stout,FES1814,Francesca.Echo.Stout@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
Steel Herrod Gonzales,SHG1897,Steel.Herrod.Gonzales@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Ann Christine Moreno
Rooney Duncan Moody,RDM0489,Rooney.Duncan.Moody@dtaa.com,SoftwareQualityEngineer,Project 30,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Lars Tarik Patterson
Suki Astra Wright,SAW1961,Suki.Astra.Wright@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Hamish Walker Solis
Jeanette Heather Mckee,JHM1805,Jeanette.Heather.Mckee@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
Laurel Sopoline Navarro,LSN1462,Laurel.Sopoline.Navarro@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Lara Yvonne Lopez
Donna Jena Aguirre,DJA0192,Donna.Jena.Aguirre@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Chaney Daquan Lee
Iliana Noelle Kelly,INK1859,Iliana.Noelle.Kelly@dtaa.com,Technician,Project 12,1 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Allegra Leila Mcclain
Jael Ifeoma Griffith,JIG1593,Jael.Ifeoma.Griffith@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Daniel Aquila Chandler
Hope Rowan Bonner,HRB1725,Hope.Rowan.Bonner@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Ethan Branden Garrett
Athena Maggy Erickson,AME1364,Athena.Maggy.Erickson@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Kuame Dale Graves
Penelope Jordan Castro,PJC0254,Penelope.Jordan.Castro@dtaa.com,HealthSafetyEngineer,,2 - Executive,1 - Adminstration,4 - Safety,,Kenneth Jackson Nichols
Kai Clio Marsh,KCM0402,Kai.Clio.Marsh@dtaa.com,AdministrativeAssistant,Project 30,2 - Executive,4 - Finance,3 - FinancialPlanning,,Upton Colby Colon
Deborah Tamara Beach,DTB0722,Deborah.Tamara.Beach@dtaa.com,HardwareEngineer,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,3 - EmbeddedSoftware,Raja Casey Decker
